id,imdb_id,popularity,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month,release_month_name,year_by_5,year_by_10,genre_01,genre_02,genre_03,director_01,director_02,cast_num,actor_01,actor_02,actor_03,actor_04
306819,tt0810819,2.557859,The Danish Girl,Eddie Redmayne|Alicia Vikander|Matthias Schoenaerts|Amber Heard|Ben Whishaw,Tom Hooper,120.0,Drama,Pretty Pictures|Working Title Films|ArtÃ©mis Productions|Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique|Taxshelter. be,2015-11-27,867,7.3,2015,13799993.9280026,59056175.1752829,11,November,2015-2020,2010-2020,Drama,nan,nan,Tom Hooper,nan,5,Eddie Redmayne,Alicia Vikander,Matthias Schoenaerts,Amber Heard
201088,tt2717822,2.550747,Blackhat,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,Michael Mann,133.0,Mystery|Crime|Action|Thriller|Drama,Universal Pictures|Forward Pass|Legendary Pictures,2015-01-13,584,5.0,2015,64399971.6640124,16332697.613613,1,January,2015-2020,2010-2020,Mystery,Crime,Action,Michael Mann,nan,5,Chris Hemsworth,Leehom Wang,Tang Wei,Viola Davis
273481,tt3397884,2.487849,Sicario,Emily Blunt|Benicio del Toro|Josh Brolin|Victor Garber|Jon Bernthal,Denis Villeneuve,121.0,Action|Crime|Drama|Mystery|Thriller,Lionsgate|Thunder Road Pictures|Black Label Media,2015-09-17,1479,7.1,2015,27599987.8560053,77303716.7063646,9,September,2015-2020,2010-2020,Action,Crime,Drama,Denis Villeneuve,nan,5,Emily Blunt,Benicio del Toro,Josh Brolin,Victor Garber
166424,tt1502712,2.487042,Fantastic Four,Miles Teller|Kate Mara|Michael B. Jordan|Jamie Bell|Toby Kebbell,Josh Trank,100.0,Action|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Marv Films|Marvel Entertainment|Constantin Film.|Moving Picture Company (MPC),2015-08-05,1565,4.4,2015,110399952.34402,154539320.322699,8,August,2015-2020,2010-2020,Action,Adventure,Science Fiction,Josh Trank,nan,5,Miles Teller,Kate Mara,Michael B. Jordan,Jamie Bell
310131,tt4263482,2.46449,The Witch,Anya Taylor-Joy|Ralph Ineson|Kate Dickie|Harvey Scrimshaw|Ellie Grainger,Robert Eggers,92.0,Mystery|Horror,Parts and Labor|RT Features|Rooks Nest Entertainment|Maiden Voyage Pictures|Pulse Films,2015-03-24,700,5.8,2015,3219998.58320062,37190013.0363942,3,March,2015-2020,2010-2020,Mystery,Horror,nan,Robert Eggers,nan,5,Anya Taylor-Joy,Ralph Ineson,Kate Dickie,Harvey Scrimshaw
238713,tt3079380,2.404473,Spy,Melissa McCarthy|Jason Statham|Rose Byrne|Miranda Hart|Bobby Cannavale,Paul Feig,120.0,Action|Comedy|Crime,Twentieth Century Fox Film Corporation|Chernin Entertainment|Feigco Entertainment,2015-05-06,1840,6.9,2015,59799973.6880115,216812826.082356,5,May,2015-2020,2010-2020,Action,Comedy,Crime,Paul Feig,nan,5,Melissa McCarthy,Jason Statham,Rose Byrne,Miranda Hart
256591,tt2381941,2.395366,Focus,Will Smith|Margot Robbie|Rodrigo Santoro|Robert Taylor|Gerald McRaney,Glenn Ficarra|John Requa,105.0,Romance|Comedy|Crime|Drama,Kramer & Sigman Films|RatPac-Dune Entertainment|Zaftig Films,2015-02-25,1831,6.7,2015,46091979.7195289,141645863.63582,2,February,2015-2020,2010-2020,Romance,Comedy,Crime,Glenn Ficarra,John Requa,5,Will Smith,Margot Robbie,Rodrigo Santoro,Robert Taylor
249070,tt2679042,2.354654,Hitman: Agent 47,Rupert Friend|Zachary Quinto|Hannah Ware|Emilio Rivera|Rolf Kanies,Aleksander Bach,96.0,Action|Crime|Thriller,Twentieth Century Fox Film Corporation|Fox International Productions|Infinite Frameworks Studios|TSG Entertainment,2015-08-20,820,5.5,2015,32199985.8320062,75759810.1856835,8,August,2015-2020,2010-2020,Action,Crime,Thriller,Aleksander Bach,nan,5,Rupert Friend,Zachary Quinto,Hannah Ware,Emilio Rivera
205775,tt1390411,2.345821,In the Heart of the Sea,Chris Hemsworth|Benjamin Walker|Cillian Murphy|Brendan Gleeson|Ben Whishaw,Ron Howard,122.0,Thriller|Drama|Adventure|Action|History,Imagine Entertainment|Spring Creek Productions|Warner Bros.|Roth Films|K. JAM Media,2015-11-20,805,6.4,2015,91999959.5200178,86315059.3813738,11,November,2015-2020,2010-2020,Thriller,Drama,Adventure,Ron Howard,nan,5,Chris Hemsworth,Benjamin Walker,Cillian Murphy,Brendan Gleeson
334074,tt3247714,2.331636,Survivor,Pierce Brosnan|Milla Jovovich|Dylan McDermott|Angela Bassett|Robert Forster,James McTeigue,96.0,Crime|Thriller|Action,Nu Image Films|Winkler Films|Millennium Films|Survivor Productions,2015-05-21,280,5.4,2015,18399991.9040035,57064772.97547143,5,May,2015-2020,2010-2020,Crime,Thriller,Action,James McTeigue,nan,5,Pierce Brosnan,Milla Jovovich,Dylan McDermott,Angela Bassett
312221,tt3076658,2.331567,Creed,Michael B. Jordan|Sylvester Stallone|Graham McTavish|Tessa Thompson|Phylicia RashÄd,Ryan Coogler,133.0,Drama,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Chartoff-Winkler Productions,2015-11-25,1171,7.3,2015,32199985.8320062,126900665.803707,11,November,2015-2020,2010-2020,Drama,nan,nan,Ryan Coogler,nan,5,Michael B. Jordan,Sylvester Stallone,Graham McTavish,Tessa Thompson
271718,tt3152624,2.31767,Trainwreck,Amy Schumer|Bill Hader|Brie Larson|Colin Quinn|Vanessa Bayer,Judd Apatow,125.0,Comedy,Universal Pictures|Fuji Television Network|Dentsu|Apatow Productions,2015-07-17,849,6.1,2015,32199985.8320062,129532072.565888,7,July,2015-2020,2010-2020,Comedy,nan,nan,Judd Apatow,nan,5,Amy Schumer,Bill Hader,Brie Larson,Colin Quinn
333352,tt2057392,2.29573,Eye in the Sky,Helen Mirren|Aaron Paul|Alan Rickman|Iain Glen|Barkhad Abdi,Gavin Hood,102.0,Drama|Thriller|War,Entertainment One|Moonlighting Films|Raindog Films,2015-09-11,265,7.2,2015,11959994.7376023,30220316.9030605,9,September,2015-2020,2010-2020,Drama,Thriller,War,Gavin Hood,nan,5,Helen Mirren,Aaron Paul,Alan Rickman,Iain Glen
276907,tt3569230,2.28135,Legend,Tom Hardy|Emily Browning|Christopher Eccleston|David Thewlis|Taron Egerton,Brian Helgeland,131.0,Crime|Thriller,Working Title Films|Cross Creek Pictures|Anton Capital Entertainment (ACE),2015-09-09,619,6.7,2015,22999989.8800044,39535137.0845396,9,September,2015-2020,2010-2020,Crime,Thriller,nan,Brian Helgeland,nan,5,Tom Hardy,Emily Browning,Christopher Eccleston,David Thewlis
284289,tt2911668,2.272044,Beyond the Reach,Michael Douglas|Jeremy Irvine|Hanna Mangan Lawrence|Ronny Cox|Martin Palmer,Jean-Baptiste LÃ©onetti,95.0,Thriller,Furthur Films,2015-04-17,81,5.5,2015,19419965.007528078,42223.3814217121,4,April,2015-2020,2010-2020,Thriller,nan,nan,Jean-Baptiste LÃ©onetti,nan,5,Michael Douglas,Jeremy Irvine,Hanna Mangan Lawrence,Ronny Cox
266647,tt3332064,2.234573,Pan,Levi Miller|Garrett Hedlund|Hugh Jackman|Rooney Mara|Amanda Seyfried,Joe Wright,111.0,Adventure|Family|Fantasy,Warner Bros.|Moving Picture Company (MPC)|Berlanti Productions|RatPac-Dune Entertainment,2015-09-24,586,5.9,2015,137999939.280026,118117202.42843,9,September,2015-2020,2010-2020,Adventure,Family,Fantasy,Joe Wright,nan,5,Levi Miller,Garrett Hedlund,Hugh Jackman,Rooney Mara
347096,tt3478232,2.165433,Mythica: The Darkspore,Melanie Stone|Kevin Sorbo|Adam Johnson|Jake Stormoen|Rocky Myers,Anne K. Black,108.0,Action|Adventure|Fantasy,Arrowstorm Entertainment,2015-06-24,27,5.1,2015,19419965.007528078,57064772.97547143,6,June,2015-2020,2010-2020,Action,Adventure,Fantasy,Anne K. Black,nan,5,Melanie Stone,Kevin Sorbo,Adam Johnson,Jake Stormoen
308369,tt2582496,2.141506,Me and Earl and the Dying Girl,Thomas Mann|RJ Cyler|Olivia Cooke|Connie Britton|Nick Offerman,Alfonso Gomez-Rejon,105.0,Comedy|Drama,Indian Paintbrush,2015-06-12,569,7.7,2015,19419965.007528078,57064772.97547143,6,June,2015-2020,2010-2020,Comedy,Drama,nan,Alfonso Gomez-Rejon,nan,5,Thomas Mann,RJ Cyler,Olivia Cooke,Connie Britton
227973,tt2452042,2.140199,The Peanuts Movie,Noah Schnapp|Bill Melendez|Venus Schultheis|Hadley Belle Miller|Madisyn Shipman,Steve Martino,88.0,Adventure|Animation|Comedy|Family,Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment,2015-11-05,414,6.4,2015,91079959.9248176,226534364.284879,11,November,2015-2020,2010-2020,Adventure,Animation,Comedy,Steve Martino,nan,5,Noah Schnapp,Bill Melendez,Venus Schultheis,Hadley Belle Miller
321741,tt3322364,2.121884,Concussion,Will Smith|Bitsie Tulloch|Gugu Mbatha-Raw|Alec Baldwin|Matthew Willig,Peter Landesman,123.0,Drama,Village Roadshow Pictures|Scott Free Productions|LStar Capital|The Cantillon Company|The Shuman Company,2015-11-12,500,6.9,2015,32199985.8320062,44733666.5571867,11,November,2015-2020,2010-2020,Drama,nan,nan,Peter Landesman,nan,5,Will Smith,Bitsie Tulloch,Gugu Mbatha-Raw,Alec Baldwin
296100,tt3530002,2.096273,The Night Before,Joseph Gordon-Levitt|Seth Rogen|Anthony Mackie|Lizzy Caplan|Jillian Bell,Jonathan Levine,100.0,Comedy,Sony Pictures|Point Grey Pictures|Good Universe,2015-11-20,363,6.1,2015,22999989.8800044,48204295.1101101,11,November,2015-2020,2010-2020,Comedy,nan,nan,Jonathan Levine,nan,5,Joseph Gordon-Levitt,Seth Rogen,Anthony Mackie,Lizzy Caplan
263472,tt3605418,2.080935,Knock Knock,Keanu Reeves|Lorenza Izzo|Ana de Armas|Aaron Burns|Colleen Camp,Eli Roth,99.0,Drama|Horror|Thriller,Universum Film (UFA)|Dragonfly Entertainment|Black Bear Pictures|Square One Entertainment|Sobras International Pictures,2015-06-26,473,4.8,2015,2299998.98800044,4796917.44935632,6,June,2015-2020,2010-2020,Drama,Horror,Thriller,Eli Roth,nan,5,Keanu Reeves,Lorenza Izzo,Ana de Armas,Aaron Burns
228205,tt2726560,2.070708,The Longest Ride,Scott Eastwood|Britt Robertson|Lolita Davidovich|Melissa Benoist|Jack Huston,"George Tillman, Jr.",128.0,Romance|Drama,Fox 2000 Pictures|Temple Hill Entertainment,2015-04-09,711,7.3,2015,31279986.236806,57972193.012235,4,April,2015-2020,2010-2020,Romance,Drama,nan,"George Tillman, Jr.",nan,5,Scott Eastwood,Britt Robertson,Lolita Davidovich,Melissa Benoist
159824,tt2510894,2.060162,Hotel Transylvania 2,Adam Sandler|Andy Samberg|Selena Gomez|Kevin James|Steve Buscemi,Genndy Tartakovsky,89.0,Animation|Comedy|Family,Columbia Pictures|Sony Pictures Animation,2015-09-21,919,6.8,2015,73599967.6160142,428888671.768984,9,September,2015-2020,2010-2020,Animation,Comedy,Family,Genndy Tartakovsky,nan,5,Adam Sandler,Andy Samberg,Selena Gomez,Kevin James
333348,tt2279339,2.055572,Love the Coopers,Steve Martin|Diane Keaton|John Goodman|Alan Arkin|Olivia Wilde,Jessie Nelson,107.0,Family|Comedy,Imagine Entertainment|Groundswell Productions|CBS Films,2015-11-12,111,5.3,2015,15639993.118403,22079990.2848042,11,November,2015-2020,2010-2020,Family,Comedy,nan,Jessie Nelson,nan,5,Steve Martin,Diane Keaton,John Goodman,Alan Arkin
285783,tt3488710,2.049886,The Walk,Joseph Gordon-Levitt|Ben Kingsley|Charlotte Le Bon|Ben Schwartz|James Badge Dale,Robert Zemeckis,123.0,Adventure|Drama|Thriller,TriStar Pictures|Sony Pictures Entertainment|ImageMovers,2015-09-30,706,6.8,2015,32199985.8320062,56287361.8735607,9,September,2015-2020,2010-2020,Adventure,Drama,Thriller,Robert Zemeckis,nan,5,Joseph Gordon-Levitt,Ben Kingsley,Charlotte Le Bon,Ben Schwartz
290764,tt2401097,2.026651,Tracers,Marie Avgeropoulos|Taylor Lautner|Adam Rayner|Rafi Gavron|Sam Medina,Daniel Benmayor,94.0,Action|Crime|Drama,Temple Hill Entertainment|Senator Film|Freerunning|Melbarken|Saban Films,2015-01-15,326,5.9,2015,10119995.5472019,1714249.04573042,1,January,2015-2020,2010-2020,Action,Crime,Drama,Daniel Benmayor,nan,5,Marie Avgeropoulos,Taylor Lautner,Adam Rayner,Rafi Gavron
296099,tt1524930,2.000338,Vacation,Ed Helms|Christina Applegate|Skyler Gisondo|Steele Stebbins|Chris Hemsworth,John Francis Daley|Jonathan M. Goldstein,99.0,Adventure|Comedy,New Line Cinema|BenderSpink|David Dobkin Productions,2015-07-28,846,6.1,2015,28519987.4512055,96033410.7052992,7,July,2015-2020,2010-2020,Adventure,Comedy,nan,John Francis Daley,Jonathan M. Goldstein,5,Ed Helms,Christina Applegate,Skyler Gisondo,Steele Stebbins
243688,tt1029360,1.984529,Poltergeist,Sam Rockwell|Rosemarie DeWitt|Saxon Sharbino|Kyle Catlett|Kennedi Clements,Gil Kenan,93.0,Horror|Thriller,Ghost House Pictures|Vertigo Entertainment|Metro-Goldwyn-Mayer (MGM)|TSG Entertainment,2015-05-20,589,5.0,2015,32199985.8320062,87802915.846717,5,May,2015-2020,2010-2020,Horror,Thriller,nan,Gil Kenan,nan,5,Sam Rockwell,Rosemarie DeWitt,Saxon Sharbino,Kyle Catlett
287424,tt1881002,1.980039,Maggie,Arnold Schwarzenegger|Abigail Breslin|Joely Richardson|Laura Cayouette|J.D. Evermore,Henry Hobson,95.0,Horror,Lionsgate|Grindstone Entertainment Group|Silver Reel|Sly Predator|Matt Baer Films,2015-05-08,384,5.1,2015,3679998.38080071,172142.964257095,5,May,2015-2020,2010-2020,Horror,nan,nan,Henry Hobson,nan,5,Arnold Schwarzenegger,Abigail Breslin,Joely Richardson,Laura Cayouette
301875,tt3289728,1.959765,Equals,Kristen Stewart|Nicholas Hoult|Guy Pearce|Jacki Weaver|Bel Powley,Drake Doremus,101.0,Drama|Romance|Science Fiction,Scott Free Productions|Infinite Frameworks Studios|Freedom Media|Route One Entertainment,2015-09-04,135,5.6,2015,19419965.007528078,1839999.19040035,9,September,2015-2020,2010-2020,Drama,Romance,Science Fiction,Drake Doremus,nan,5,Kristen Stewart,Nicholas Hoult,Guy Pearce,Jacki Weaver
181283,tt1014763,1.95632,Child 44,Tom Hardy|Gary Oldman|Noomi Rapace|Joel Kinnaman|Paddy Considine,Daniel Espinosa,137.0,Crime|Thriller,Summit Entertainment|Scott Free Productions|Worldview Entertainment,2015-03-15,341,5.9,2015,45999979.7600089,3058382.2543118,3,March,2015-2020,2010-2020,Crime,Thriller,nan,Daniel Espinosa,nan,5,Tom Hardy,Gary Oldman,Noomi Rapace,Joel Kinnaman
328425,tt4178092,1.926739,The Gift,Jason Bateman|Rebecca Hall|Joel Edgerton|David Denman|Beau Knapp,Joel Edgerton,108.0,Thriller|Mystery,Blumhouse Productions|Blue-Tongue Films|STX Entertainment|Ahimsa Films,2015-07-30,631,6.6,2015,4599997.97600089,54260336.8854517,7,July,2015-2020,2010-2020,Thriller,Mystery,nan,Joel Edgerton,nan,5,Jason Bateman,Rebecca Hall,Joel Edgerton,David Denman
274167,tt1528854,1.904898,Daddy's Home,Will Ferrell|Mark Wahlberg|Linda Cardellini|Thomas Haden Church|Hannibal Buress,Sean Anders,96.0,Comedy,Paramount Pictures|Gary Sanchez Productions|Good Universe|Red Granite Pictures,2015-12-25,568,5.7,2015,45999979.7600089,221131463.342156,12,December,2015-2020,2010-2020,Comedy,nan,nan,Sean Anders,nan,5,Will Ferrell,Mark Wahlberg,Linda Cardellini,Thomas Haden Church
370687,tt3608646,1.876037,Mythica: The Necromancer,Melanie Stone|Adam Johnson|Kevin Sorbo|Nicola Posener|Jake Stormoen,A. Todd Smith,102.93961105424769,Fantasy|Action|Adventure,Arrowstorm Entertainment|Camera 40 Productions|Bellpond Films,2015-12-19,11,5.4,2015,19419965.007528078,57064772.97547143,12,December,2015-2020,2010-2020,Fantasy,Action,Adventure,A. Todd Smith,nan,5,Melanie Stone,Adam Johnson,Kevin Sorbo,Nicola Posener
307663,tt3480796,1.872696,Vice,Ambyr Childers|Thomas Jane|Bryan Greenberg|Bruce Willis|Johnathon Schaech,Brian A Miller,96.0,Thriller|Science Fiction|Action|Adventure,Grindstone Entertainment Group|K5 International|Emmett/Furla Films|Aperture Entertainment,2015-01-16,181,4.1,2015,9199995.95200178,57064772.97547143,1,January,2015-2020,2010-2020,Thriller,Science Fiction,Action,Brian A Miller,nan,5,Ambyr Childers,Thomas Jane,Bryan Greenberg,Bruce Willis
309809,tt1754656,1.865007,The Little Prince,Jeff Bridges|Rachel McAdams|Paul Rudd|Marion Cotillard|James Franco,Mark Osborne,92.0,Adventure|Animation|Fantasy,Onyx Films|Orange Studios|CityMation|On Entertainment|Zippcast Films,2015-07-29,423,7.5,2015,58879974.0928114,89765510.5031753,7,July,2015-2020,2010-2020,Adventure,Animation,Fantasy,Mark Osborne,nan,5,Jeff Bridges,Rachel McAdams,Paul Rudd,Marion Cotillard
258509,tt2974918,1.841779,Alvin and the Chipmunks: The Road Chip,Jason Lee|Justin Long|Bella Thorne|Matthew Gray Gubler|Jesse McCartney,Walt Becker,92.0,Adventure|Animation|Comedy|Family,Regency Enterprises|Fox 2000 Pictures|Sunswept Entertainment|Bagdasarian Productions|TSG Entertainment,2015-12-17,278,5.7,2015,19419965.007528078,215055014.135793,12,December,2015-2020,2010-2020,Adventure,Animation,Comedy,Walt Becker,nan,5,Jason Lee,Justin Long,Bella Thorne,Matthew Gray Gubler
298382,tt2910904,1.82313,The Dressmaker,Kate Winslet|Liam Hemsworth|Caroline Goodall|Judy Davis|Hayley Magnus,Jocelyn Moorhouse,118.0,Drama,Amazon Studios|Film Art Media|Apollo Media,2015-10-01,197,6.9,2015,10975595.1707381,16872792.5759712,10,October,2015-2020,2010-2020,Drama,nan,nan,Jocelyn Moorhouse,nan,5,Kate Winslet,Liam Hemsworth,Caroline Goodall,Judy Davis
272693,tt1666801,1.758618,The DUFF,Mae Whitman|Robbie Amell|Bella Thorne|Bianca A. Santos|Skyler Samuels,Ari Sandel,100.0,Romance|Comedy,Wonderland Sound and Vision|CBS Films|Vast Entertainment,2015-02-20,753,6.8,2015,7819996.55920151,40046325.6596167,2,February,2015-2020,2010-2020,Romance,Comedy,nan,Ari Sandel,nan,5,Mae Whitman,Robbie Amell,Bella Thorne,Bianca A. Santos
283445,tt2752772,1.742286,Sinister 2,Shannyn Sossamon|James Ransone|Tate Ellington|Nicholas King|Lucas Jade Zumann,Ciaran Foy,97.0,Horror,Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Entertainment One,2015-08-19,331,5.5,2015,9199995.95200178,48651435.1533685,8,August,2015-2020,2010-2020,Horror,nan,nan,Ciaran Foy,nan,5,Shannyn Sossamon,James Ransone,Tate Ellington,Nicholas King
256961,tt3450650,1.73518,Paul Blart: Mall Cop 2,Kevin James|Raini Rodriguez|Eduardo VerÃ¡stegui|Daniella Alonso|Neal McDonough,Andy Fickman,94.0,Action|Adventure|Comedy|Family,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Sony Pictures Home Entertainment|Sony Pictures Entertainment (SPE),2015-04-16,422,5.3,2015,27599987.8560053,98989419.0846556,4,April,2015-2020,2010-2020,Action,Adventure,Comedy,Andy Fickman,nan,5,Kevin James,Raini Rodriguez,Eduardo VerÃ¡stegui,Daniella Alonso
326359,tt4007502,1.72471199999999,Frozen Fever,Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad|Chris Williams,Chris Buck|Jennifer Lee,8.0,Adventure|Animation|Family,Walt Disney Pictures|Walt Disney Animation Studios,2015-03-09,475,7.0,2015,19419965.007528078,57064772.97547143,3,March,2015-2020,2010-2020,Adventure,Animation,Family,Chris Buck,Jennifer Lee,5,Kristen Bell,Idina Menzel,Jonathan Groff,Josh Gad
254302,tt0462335,1.661789,High-Rise,Tom Hiddleston|Sienna Miller|Jeremy Irons|Luke Evans|Elisabeth Moss,Ben Wheatley,119.0,Action|Drama|Science Fiction,Ingenious Media|HanWay Films|Scope Pictures|Recorded Picture Company (RPC)|Northern Ireland Screen,2015-09-26,161,5.4,2015,19419965.007528078,57064772.97547143,9,September,2015-2020,2010-2020,Action,Drama,Science Fiction,Ben Wheatley,nan,5,Tom Hiddleston,Sienna Miller,Jeremy Irons,Luke Evans
241251,tt3181822,1.65107799999999,The Boy Next Door,Jennifer Lopez|Ryan Guzman|Ian Nelson|John Corbett|Kristin Chenoweth,Rob Cohen,91.0,Thriller,Universal Pictures|Nuyorican Productions|Blumhouse Productions|Smart Entertainment,2015-01-23,810,3.9,2015,3679998.38080071,46150034.4539848,1,January,2015-2020,2010-2020,Thriller,nan,nan,Rob Cohen,nan,5,Jennifer Lopez,Ryan Guzman,Ian Nelson,John Corbett
292040,tt3321300,1.646664,Spooks: The Greater Good,Peter Firth|Kit Harington|Jennifer Ehle|Lara Pulver|Elyes Gabel,Bharat Nalluri,104.0,Thriller|Action,BBC Films|Isle of Man Film|Shine Pictures|Kudos Film and Television|Pinewood Pictures,2015-04-11,114,5.6,2015,19419965.007528078,57064772.97547143,4,April,2015-2020,2010-2020,Thriller,Action,nan,Bharat Nalluri,nan,5,Peter Firth,Kit Harington,Jennifer Ehle,Lara Pulver
188222,tt1674771,1.532997,Entourage,Jeremy Piven|Adrian Grenier|Jerry Ferrara|Kevin Connolly|Kevin Dillon,Doug Ellin,104.0,Comedy,Warner Bros.|Closest to the Hole Productions,2015-06-03,364,6.2,2015,27599987.8560053,45322311.7381828,6,June,2015-2020,2010-2020,Comedy,nan,nan,Doug Ellin,nan,5,Jeremy Piven,Adrian Grenier,Jerry Ferrara,Kevin Connolly
252838,tt0884732,1.510096,The Wedding Ringer,Kevin Hart|Josh Gad|Kaley Cuoco|Affion Crockett|Jorge Garcia,Jeremy Garelick,101.0,Comedy,Miramax Films|Screen Gems|LStar Capital,2015-01-16,446,6.5,2015,21159990.689604,73415857.2970227,1,January,2015-2020,2010-2020,Comedy,nan,nan,Jeremy Garelick,nan,5,Kevin Hart,Josh Gad,Kaley Cuoco,Affion Crockett
273477,tt1727776,1.499614,Scouts Guide to the Zombie Apocalypse,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont|David Koechner,Christopher B. Landon,93.0,Comedy|Horror,Paramount Pictures|Oops Doughnuts Productions|Broken Road Productions|Brucks Entertainment,2015-10-23,288,6.2,2015,13799993.9280026,13671898.7043645,10,October,2015-2020,2010-2020,Comedy,Horror,nan,Christopher B. Landon,nan,5,Tye Sheridan,Logan Miller,Joey Morgan,Sarah Dumont
298312,tt3567288,1.495112,The Visit,Olivia DeJonge|Ed Oxenbould|Kathryn Hahn|Benjamin Kanes|Deanna Dunagan,M. Night Shyamalan,94.0,Horror|Thriller,Blumhouse Productions|Blinding Edge Pictures,2015-09-10,729,5.9,2015,4599997.97600089,90574017.1874324,9,September,2015-2020,2010-2020,Horror,Thriller,nan,M. Night Shyamalan,nan,5,Olivia DeJonge,Ed Oxenbould,Kathryn Hahn,Benjamin Kanes
261023,tt1355683,1.48324599999999,Black Mass,Johnny Depp|Joel Edgerton|Benedict Cumberbatch|Dakota Johnson|Kevin Bacon,Scott Cooper,122.0,Crime|Drama,Infinitum Nihil|Head Gear Films|Cross Creek Pictures|Free State Pictures|RatPac-Dune Entertainment,2015-09-04,848,6.3,2015,48759978.5456094,91793583.3708233,9,September,2015-2020,2010-2020,Crime,Drama,nan,Scott Cooper,nan,5,Johnny Depp,Joel Edgerton,Benedict Cumberbatch,Dakota Johnson
